,calories,parsed_ingredients
3482,795.0,"[882, 354, 335, 274, 212, 196, 61, 32, 21, 17]"
3483,672.0,"[882, 361, 282, 274, 241, 212, 63, 23, 21, 0, 0]"
3484,125.0,"[494, 405, 345, 335, 61, 0]"
3485,499.0,"[405, 364, 247, 236, 97, 21]"
3486,784.0,"[882, 364, 340, 304, 281, 247, 242, 116, 60, 35, 25, 21, 0, 0]"
3487,676.0,"[882, 720, 691, 654, 405, 247, 153, 97, 83, 48, 46, 16, 0, 0]"
3488,357.0,"[405, 381, 263, 247, 242, 182, 97, 0]"
3489,312.0,"[488, 405, 337, 274, 250, 247, 247, 203, 53, 35, 29]"
3490,293.0,"[691, 582, 525, 354, 351, 299, 282, 281, 247, 80, 62, 0]"
3491,671.0,"[720, 691, 405, 395, 364, 335, 288, 281, 263, 261, 247, 242, 236, 233, 182, 105, 98, 97, 61, 26, 0, 0]"
3492,769.0,"[884, 691, 525, 405, 354, 288, 263, 247, 97, 56, 53, 50, 48, 44, 37, 0]"
3493,1243.0,"[882, 720, 691, 494, 381, 356, 335, 325, 274, 266, 67, 54, 44, 41, 32, 23, 16, 16, 0]"
3494,417.0,"[311, 274, 250, 247, 182, 97, 52, 27]"
3495,159.0,"[575, 270, 182, 71, 50, 46, 46, 21]"
3496,113.0,"[573, 560, 405, 351, 247, 97, 0]"
3497,888.0,"[720, 558, 500, 405, 395, 322, 263, 247, 242, 152, 76, 0]"
3498,299.0,"[720, 525, 500, 493, 405, 370, 335, 247, 132, 97, 30, 0, 0]"
3499,717.0,"[403, 337, 335, 247, 242, 212, 80, 0]"
3500,420.0,"[882, 364, 274, 263, 247, 182, 111, 97, 36, 27]"
3501,315.0,"[720, 405, 364, 340, 335, 304, 251, 247, 201, 182, 97, 97, 62, 52, 16, 0, 0]"
3502,300.0,"[882, 654, 405, 364, 342, 288, 247, 97, 40, 17, 16, 0, 0]"
3503,189.0,"[274, 209, 100, 40, 23, 21, 18, 16, 16, 0]"
3504,371.0,"[395, 187, 90, 80, 67, 41, 40, 23, 21, 16]"
3505,660.0,"[882, 567, 486, 387, 375, 337, 274, 242, 241, 230, 99, 97, 91, 43, 40, 31, 23, 0, 0]"
3506,330.0,"[882, 274, 265, 242, 212, 147, 62, 40, 23, 21]"
3507,240.0,"[882, 673, 378, 100, 71, 57, 27]"
3508,306.0,"[884, 500, 274, 0]"
3509,822.0,"[882, 405, 282, 274, 250, 230, 155, 123, 100, 93, 81, 80, 72, 40, 30, 23, 16]"
3510,156.0,"[405, 312, 274, 100, 22, 18, 0]"
3511,527.0,"[882, 405, 292, 265, 192, 67, 21, 0]"
3512,275.0,"[882, 405, 360, 350, 295, 174, 100, 76, 27]"
3513,1074.0,"[902, 407, 282, 29, 27, 0]"
3514,489.0,"[692, 351, 337, 304, 60, 0]"
3515,218.0,"[882, 595, 573, 322, 305, 251, 111, 67, 0]"
3516,489.0,"[364, 282, 274, 247, 241, 212, 100, 82, 40, 21, 0]"
3517,1252.0,"[375, 358, 351, 347, 274, 265, 212, 105, 100, 40]"
3518,868.0,"[275, 274, 53, 27, 25, 0]"
3519,149.0,"[388, 250, 80, 70, 67, 51, 40, 23, 21, 18, 16, 13, 0]"
3520,459.0,"[882, 381, 318, 186, 97, 67, 46, 40]"
3521,528.0,"[882, 351, 282, 251, 16, 0]"
3522,276.0,"[882, 589, 405, 274, 100, 82, 67, 0]"
3523,456.0,"[882, 384, 375, 274, 263, 246, 111, 100, 100, 80, 67, 32, 27]"
3524,508.0,"[882, 361, 274, 209, 71, 66, 40, 23, 21, 20, 18]"
3525,724.0,"[884, 857, 567, 411, 405, 282, 274, 80, 67, 18, 0]"
3526,260.0,"[692, 351, 290, 282, 282, 274, 236, 209, 100, 78, 72, 48, 36, 30, 16]"
3527,678.0,"[882, 395, 384, 341, 337, 250, 230, 123, 100, 93, 91, 80, 40, 31, 30, 23, 22, 21, 0]"
3528,495.0,"[882, 486, 405, 346, 149, 111, 80, 67, 25, 22, 0]"
3529,387.0,"[553, 405, 387, 370, 250, 247, 242, 61]"
3530,708.0,"[882, 357, 342, 274, 233, 83, 27, 17]"
3531,222.0,"[882, 589, 336, 157, 149, 128, 72, 67, 21, 0]"
3532,266.0,"[882, 351, 274, 174, 100, 92, 62, 0]"
3533,761.0,"[436, 405, 274, 229, 185, 128, 81, 67, 40, 18, 0]"
3534,452.0,"[882, 405, 357, 305, 0]"
3535,241.0,"[800, 562, 364, 351, 251, 212, 93, 0]"
3536,284.0,"[720, 115, 78, 70, 27, 0]"
3537,178.0,"[882, 312, 267, 91, 80, 67, 32, 21]"
3538,65.0,"[902, 274, 100, 40, 23, 21, 18, 0, 0]"
3539,211.0,"[882, 137, 135, 81, 80, 27, 25, 18, 0]"
3540,337.0,"[882, 405, 381, 334, 309, 230, 36, 34, 16, 0, 0]"
3541,224.0,"[884, 209, 117, 112, 80, 67, 40, 18]"
3542,241.0,"[902, 628, 488, 405, 251, 60, 46, 40, 23, 18, 0]"
3543,434.0,"[500, 357, 335, 274, 251, 247, 97, 40, 23, 21, 13, 0]"
3544,91.0,"[902, 23]"
3545,509.0,"[720, 525, 413, 135, 97, 61, 60, 40, 27, 23, 0]"
3546,343.0,"[882, 375, 361, 274, 143, 100]"
3547,483.0,"[720, 500, 268, 257, 227, 60]"
3548,267.0,"[902, 282, 274, 77, 74, 70, 40, 23, 16]"
3549,228.0,"[882, 562, 378, 251, 182, 173, 124, 111, 97, 74, 44, 43, 0]"
3550,120.0,"[882, 508, 375, 325, 100, 61, 40, 23, 0, 0]"
3551,429.0,"[902, 486, 230, 187, 100, 97, 40, 31, 27, 23, 0]"
3552,396.0,"[902, 364, 251, 160, 133, 97, 66, 61, 43, 40, 23, 16, 0]"
3553,99.0,"[902, 654, 413, 388]"
3554,187.0,"[882, 148, 100, 71, 41, 40, 17, 16]"
3555,176.0,"[902, 882, 322, 274, 241, 208, 36, 30, 21]"
3556,759.0,"[882, 310, 276, 242, 150, 100, 83, 72, 57, 40, 23, 22, 20]"
3557,763.0,"[720, 500, 458, 345, 147, 100, 83, 82, 72, 61, 41, 28, 20, 20]"
3558,659.0,"[882, 720, 388, 345, 274, 251, 100, 97, 83, 31, 30, 30, 18, 0]"
3559,294.0,"[720, 471, 347, 251, 40, 21, 0]"
3560,421.0,"[720, 458, 403, 364, 364, 91, 81, 74, 70, 61, 36, 32, 30, 17, 0]"
3561,587.0,"[720, 312, 251, 148, 133, 81, 30, 22]"
3562,598.0,"[720, 562, 411, 370, 304, 257, 242, 216, 201, 63, 50]"
3563,2477.0,"[882, 411, 405, 364, 322, 274, 109, 100, 70, 61, 0]"
3564,137.0,"[387, 21, 16]"
3565,603.0,"[882, 357, 274, 251, 36, 21, 0]"
3566,602.0,"[882, 353, 251, 100, 99, 91, 32]"
3567,139.0,"[267, 80, 67]"
3568,0.0,"[23, 0]"
3569,460.0,"[882, 364, 242, 237, 219, 40, 23, 16]"
3570,1670.0,"[882, 345, 314, 274, 257, 242, 233, 131, 100, 83, 72, 60, 27, 16, 0]"
3571,489.0,"[882, 720, 394, 137, 111, 67, 60, 51, 36, 0]"
3572,1078.0,"[450, 32]"
3573,507.0,"[882, 138, 91, 45]"
3574,763.0,"[882, 573, 395, 274, 230, 157, 111, 80, 21, 18]"
3575,700.0,"[884, 884, 595, 411, 281, 274, 152, 97, 85, 76, 67, 40, 27, 25, 21, 0, 0]"
3576,1043.0,"[882, 720, 494, 274, 242, 235, 72, 37, 27, 0]"
3577,641.0,"[494, 242, 199, 130, 16]"
3578,262.0,"[882, 720, 595, 567, 274, 267, 192, 111, 91, 67, 42, 32, 21, 10, 1]"
3579,342.0,"[902, 378, 345, 318, 295, 274, 242, 93, 72, 47, 29, 23, 21]"
3580,184.0,"[902, 720, 20, 0]"
3581,328.0,"[884, 573, 471, 405, 318, 315, 259, 149, 81, 80, 67, 40, 21, 16]"
3582,824.0,"[882, 393, 375, 295, 242, 135, 83, 43, 32, 21]"
3583,652.0,"[407, 274, 100, 40, 23, 18]"
3584,715.0,"[882, 357, 274, 148, 36, 27]"
3585,110.0,"[884, 405, 318, 242, 202, 189, 116, 97, 94, 83, 67, 22, 0, 0]"
3586,351.0,[334]
3587,753.0,"[562, 233, 89, 50, 36, 30, 21]"
3588,906.0,"[882, 345, 274, 180, 172, 149, 140, 83, 40, 27]"
3589,25.0,"[455, 350, 345, 295, 274, 251, 172, 100, 83]"
3590,557.0,"[884, 857, 573, 378, 367, 301, 111, 80, 40, 23, 16, 0]"
3591,856.0,"[884, 111, 85, 80, 67, 32, 23]"
3592,150.0,"[720, 525, 362, 180, 111, 33, 20, 18]"
3593,961.0,"[720, 562, 405, 395, 364, 335, 282, 242, 201, 162, 97, 53, 16, 0, 0]"
3594,568.0,"[575, 405, 322, 288, 196, 182, 97, 89]"
3595,456.0,"[884, 857, 405, 356, 272, 149, 111, 27, 27, 22, 0]"
3596,735.0,"[884, 332, 324, 304, 274, 180, 111, 67, 0]"
3597,1318.0,"[882, 395, 335, 292, 274, 269, 212, 100, 80, 67, 40, 27, 21, 16, 0, 0]"
3598,337.0,"[720, 405, 395, 393, 364, 331, 242, 89, 71, 53, 50, 16, 0, 0]"
3599,98.0,"[882, 405, 274, 251, 123, 111, 80]"
3600,192.0,"[882, 405, 251, 149, 112, 67, 43, 16, 0]"
3601,222.0,"[884, 405, 260, 251, 149, 147, 80, 67, 40, 16]"
3602,65.0,"[882, 857, 469, 405, 274, 80, 67]"
3603,370.0,"[720, 405, 388, 364, 362, 288, 258, 242, 16, 0]"
3604,100.0,"[882, 395, 337, 111, 100, 80, 32, 21]"
3605,248.0,"[592, 533, 375, 213, 201, 35]"
3606,577.0,"[902, 720, 405, 403, 364, 350, 97, 78, 60, 40, 21, 0]"
3607,1431.0,"[882, 395, 357, 337, 274, 269, 212, 196, 143, 93, 74, 60, 41, 27, 18, 16, 0]"
3608,203.0,"[720, 405, 356, 105, 85, 52, 46, 0]"
3609,298.0,"[389, 93, 81, 56, 44, 32, 18, 0]"
3610,127.0,"[405, 333, 315, 180, 32, 21, 0]"
3611,53.0,"[405, 100, 32]"
3612,4494.0,"[717, 562, 405, 364, 305, 288, 32, 29, 16, 0]"
3613,431.0,"[458, 288, 201, 66, 61, 32]"
3614,219.0,"[405, 32, 21]"
3615,188.0,"[342, 278]"
3616,195.0,"[405, 57, 32, 29, 21]"
3617,348.0,"[405, 152, 32, 21]"
3618,78.0,"[304, 57, 32, 21, 0]"
3619,114.0,"[270, 231, 230, 32, 21]"
3620,385.0,"[405, 395, 393, 387, 364, 288, 251, 97, 61, 40, 32, 18, 16]"
3621,279.0,"[304, 288, 261, 247, 69, 63, 32, 21]"
3622,278.0,"[500, 405, 364, 257, 242, 61, 32, 21, 0]"
3623,398.0,"[882, 405, 389, 322, 288, 150, 118, 97, 61, 48, 46, 40, 0]"
3624,729.0,"[575, 405, 375, 322, 281, 257, 71, 32]"
3625,215.0,"[405, 281, 57, 32, 0, 0]"
3626,750.0,"[405, 288, 242, 63, 50, 46, 32, 17]"
3627,151.0,"[405, 32, 21, 19]"
3628,376.0,"[405, 288, 242, 57, 32, 0]"
3629,601.0,"[720, 529, 405, 364, 236, 228, 97, 16, 13, 0]"
3630,253.0,"[387, 356, 230, 223, 83, 76, 32]"
3631,479.0,"[575, 405, 389, 388, 364, 362, 97, 81, 32, 16, 0]"
3632,198.0,"[405, 57, 32, 21, 21]"
3633,159.0,"[562, 405, 393, 318, 247, 32, 21, 16, 0]"
3634,102.0,"[356, 32, 21]"
3635,427.0,"[575, 405, 395, 388, 364, 261, 247, 242, 182, 97, 46, 32, 21, 0]"
3636,170.0,"[304, 118, 76, 57, 45, 32]"
3637,711.0,"[720, 654, 405, 395, 381, 364, 322, 263, 247, 236, 16, 0]"
3638,212.0,"[720, 628, 405, 395, 364, 201, 83, 46, 0]"
3639,162.0,"[882, 458, 274, 251, 25, 12]"
3640,305.0,"[882, 405, 299, 259, 93, 83, 27, 18, 0, 0]"
3641,544.0,"[882, 494, 486, 378, 364, 337, 310, 299, 276, 274, 100, 81, 27, 23, 16]"
3642,666.0,"[882, 322, 274, 252, 233, 133, 97, 72, 27, 16, 0]"
3643,1478.0,"[882, 274, 133, 131, 103, 100, 83, 48, 41, 40, 32, 28, 16]"
3644,639.0,"[882, 720, 458, 352, 274, 103, 100, 82, 32, 21]"
3645,592.0,"[882, 351, 301, 274, 149, 47, 36, 29, 16, 0]"
3646,365.0,"[882, 274, 131, 123, 115, 97, 57, 47]"
3647,411.0,"[335, 290, 247, 241, 186, 131, 83, 81, 75, 40, 27, 17, 0]"
3648,479.0,"[882, 494, 364, 274, 265, 160, 93, 93, 52, 40, 35, 18, 14, 0, 0]"
3649,1061.0,"[882, 673, 575, 433, 405, 364, 342, 335, 299, 274, 263, 122, 115, 112, 93, 52, 48, 40, 39, 37, 23, 21, 17, 0]"
3650,287.0,"[882, 692, 361, 329, 274, 266, 204, 97, 60, 23, 21]"
3651,1305.0,"[882, 560, 486, 274, 237, 97, 54, 40, 21, 18, 16, 0]"
3652,631.0,"[882, 612, 562, 276, 274, 241, 152, 104, 40, 36, 31, 27, 16, 0]"
3653,795.0,"[882, 342, 335, 199, 97]"
3654,311.0,"[720, 341, 242, 71, 35, 27, 20, 0, 0]"
3655,222.0,"[375, 332, 75, 42, 21]"
3656,616.0,"[902, 351, 319, 42]"
3657,111.0,"[882, 857, 370, 251, 98, 70, 21, 19, 16, 0]"
3658,45.0,"[882, 389, 251, 209, 149, 67, 60, 21, 0]"
3659,515.0,"[692, 395, 160, 127, 100, 97, 79, 66, 62, 32, 26, 16, 16, 0]"
3660,587.0,"[882, 654, 378, 236, 157, 91, 47, 32, 31, 30, 29, 16, 16, 10]"
3661,279.0,"[882, 857, 387, 347, 251, 212, 209, 208, 123, 112, 67, 21, 0]"
3662,379.0,"[562, 362, 291, 274, 233, 187, 18]"
3663,159.0,"[405, 347, 236, 93, 93, 21, 0]"
3664,309.0,"[589, 522, 408, 405, 255, 112, 30, 27, 21, 21, 0]"
3665,159.0,"[882, 575, 431, 274, 251, 100, 0]"
3666,483.0,"[882, 405, 356, 353, 341, 274, 236, 199, 105, 100, 80, 72, 67, 50, 21, 15, 13, 0]"
3667,170.0,"[882, 364, 274, 233, 62, 48, 20, 19, 18, 17, 0]"
3668,1305.0,"[884, 882, 312, 274, 265, 196, 180, 131, 72]"
3669,1148.0,"[882, 387, 297, 282, 274, 251, 103, 100, 82, 46, 40, 36, 32, 18]"
3670,643.0,"[488, 405, 242, 231, 98, 26]"
3671,1017.0,"[525, 405, 299, 263, 262, 247, 236, 235, 160, 103, 97, 97, 61, 56, 27, 23, 0]"
3672,655.0,"[882, 562, 367, 356, 304, 274, 199, 116, 80, 67, 60, 27, 23, 23, 21, 17, 16]"
3673,303.0,"[882, 584, 534, 405, 395, 384, 335, 304, 299, 261, 247, 180, 61, 60, 48, 0]"
3674,191.0,"[405, 186, 21, 0]"
3675,328.0,"[720, 405, 364, 247, 97, 61, 0, 0]"
3676,281.0,"[720, 405, 387, 364, 97, 61, 21, 0, 0]"
3677,146.0,"[405, 362, 304, 278, 258, 257, 97, 62, 0]"
3678,292.0,"[720, 405, 395, 387, 376, 322, 281, 242, 222, 61, 0]"
3679,74.0,"[882, 405, 21, 16, 16]"
3680,443.0,"[395, 274, 143, 67]"
3681,164.0,"[575, 405, 347, 43, 21, 0]"
3682,304.0,"[405, 374]"
3683,320.0,"[691, 405, 364, 288, 260, 246, 97, 61, 44, 34, 16, 0, 0, 0]"
3684,560.0,"[902, 411, 373, 364, 274, 242, 237, 77, 61, 40, 23, 18, 13, 0]"
3685,252.0,"[882, 274, 260, 155, 128, 113, 111, 93, 81, 80, 45, 40, 21, 18, 0]"
3686,324.0,"[405, 242, 97, 77, 54, 0, 0]"
3687,149.0,"[411, 362, 251, 97, 92, 40]"
3688,539.0,"[562, 395, 364, 182, 132, 0]"
3689,391.0,"[902, 720, 525, 124, 97, 93, 77]"
3690,661.0,"[720, 403, 364, 318, 282, 227, 178, 133, 93, 92, 61]"
3691,644.0,"[884, 882, 486, 395, 331, 250, 182, 85, 72, 67, 40, 25, 17]"
3692,859.0,"[405, 395, 388, 364, 305, 288, 247, 242, 241, 133, 97, 77, 0, 0]"
3693,251.0,"[720, 691, 400, 395, 388, 342, 322, 258, 100, 80, 46, 13, 0]"
3694,588.0,"[691, 562, 405, 395, 364, 288, 222, 97, 92, 61, 0]"
3695,1589.0,"[882, 692, 411, 381, 364, 305, 267, 230, 82, 80, 77, 69, 67, 30, 27, 21, 0]"
3696,367.0,"[882, 720, 522, 405, 395, 378, 335, 288, 247, 124, 76, 0]"
3697,343.0,"[882, 274, 100, 40, 23]"
3698,241.0,"[882, 508, 354, 354, 351, 337, 325, 260, 212, 149, 100, 0, 0]"
3699,1599.0,"[882, 589, 395, 375, 364, 174, 123, 91, 46, 20, 19, 0]"
3700,187.0,"[720, 180, 93, 27, 0]"
3701,177.0,"[567, 486, 411, 368, 364, 364, 149, 92, 80, 57, 27, 0]"
3702,97.0,"[405, 0, 0]"
3703,68.0,"[387, 320, 231, 83, 35, 27, 21]"
3704,134.0,"[508, 494, 405, 337, 274, 71, 45, 21, 0]"
3705,661.0,"[857, 405, 381, 364, 149, 100, 97, 80, 78, 67, 50, 25, 18, 0]"
3706,271.0,"[573, 405, 242, 61, 61, 32, 19]"
3707,116.0,"[80, 42, 23, 21]"
3708,221.0,"[902, 395, 351, 131, 16]"
3709,22.0,"[274, 242, 145, 42, 27, 0, 0]"
3710,118.0,"[413, 312, 251, 242, 44, 0]"
3711,396.0,"[882, 367, 305, 304, 247, 236, 126, 97, 77, 62]"
3712,420.0,"[691, 405, 400, 380, 364, 304, 247, 216, 162, 97, 92, 61, 0, 0]"
3713,87.0,"[902, 405, 25, 19]"
3714,2341.0,"[502, 395, 290, 149, 100, 78, 70, 60, 43, 40, 37, 0, 0]"
3715,509.0,"[882, 274, 263, 100, 77, 72, 46, 40, 4]"
3716,249.0,"[882, 494, 405, 93, 88, 83, 19, 0, 0]"
3717,298.0,"[882, 411, 395, 334, 50, 40, 27, 27, 21, 17, 14, 0, 0]"
3718,229.0,"[882, 508, 500, 405, 351, 337, 247, 91, 80, 40, 21, 21, 18, 18]"
3719,222.0,"[288, 242, 44]"
3720,743.0,"[882, 720, 364, 274, 250, 192, 182, 148, 132, 61, 40, 27, 22]"
3721,426.0,"[882, 525, 388, 380, 148, 124, 100, 98, 97, 72, 27]"
3722,178.0,"[882, 654, 378, 364, 299, 274, 40, 23, 21, 19, 17]"
3723,85.0,"[411, 358, 261, 0, 0]"
3724,805.0,"[882, 575, 299, 282, 178, 40, 0]"
3725,311.0,"[882, 673, 299, 157, 40, 0]"
3726,302.0,"[673, 405, 380, 299, 242, 97, 48, 44, 0]"
3727,1383.0,"[882, 562, 274, 37, 0]"
3728,510.0,"[282, 274, 265, 237, 212, 128, 46, 40, 23, 18, 0]"
3729,144.0,"[882, 508, 405, 375, 354, 342, 311, 274, 247, 111, 100, 80, 75, 34, 23, 0]"
3730,561.0,"[902, 720, 407, 315, 274, 213, 40, 36]"
3731,541.0,"[902, 673, 431, 353, 274, 93, 35, 27, 17, 0]"
3732,1552.0,"[395, 337, 321, 282, 274, 196, 111, 100, 80, 67, 57, 30, 27, 0]"
3733,90.0,"[282, 239, 42, 30, 0, 0]"
3734,155.0,"[405, 387, 320, 231, 57, 21, 0]"
3735,2018.0,"[902, 882, 720, 494, 484, 378, 290, 274, 242, 239, 196, 180, 93, 80, 51, 41, 40, 39, 29, 18, 16, 13]"
3736,654.0,"[882, 692, 486, 411, 304, 251, 104, 80, 40, 21, 15, 0, 0]"
3737,9831.0,"[562, 320, 304, 247, 212, 149, 112]"
3738,907.0,"[347, 229, 61, 27, 23]"
3739,19.0,"[354, 351, 335, 282, 212, 0]"
3740,1717.0,"[494, 486, 433, 375, 336, 333, 323, 311, 282, 274, 247, 213, 149, 104, 80, 61, 40, 27, 23, 21, 16, 16, 0]"
3741,623.0,"[411, 380, 336, 318, 274, 174, 61, 23, 0]"
3742,297.0,"[219, 82, 63]"
3743,202.0,"[405, 242, 43]"
3744,753.0,"[562, 405, 364, 322, 281, 257, 213, 196, 97, 62, 53, 43, 0, 0]"
3745,195.0,"[405, 80, 53, 43]"
3746,318.0,"[405, 322, 304, 288, 257, 97, 61, 43, 42, 0, 0]"
3747,233.0,"[405, 281, 200, 62, 53, 21, 0, 0]"
3748,177.0,"[720, 288, 247, 236, 105, 91, 61, 52, 50, 46, 44, 42, 0, 0]"
3749,241.0,"[882, 322, 295, 274, 202, 93, 30, 19, 17, 0]"
3750,576.0,"[720, 318, 295, 279, 89, 57, 27, 16, 0]"
3751,1086.0,"[902, 458, 345, 295, 274, 222, 91, 83, 50, 16, 0]"
3752,397.0,"[692, 295, 206, 97, 72, 23]"
3753,128.0,"[882, 378, 295, 180, 174, 111, 23, 13, 0]"
3754,168.0,"[405, 295, 21, 0]"
3755,549.0,"[612, 405, 247, 82, 52, 45, 23, 18]"
3756,294.0,"[720, 405, 288, 236, 105, 52]"
3757,281.0,"[405, 364, 21, 0, 0]"
3758,193.0,"[882, 692, 378, 364, 364, 295, 43, 43, 36, 30, 27, 18, 17, 16, 0]"
3759,278.0,"[902, 575, 525, 486, 410, 331, 299, 274, 229, 81, 80, 52, 40, 28, 18, 16]"
3760,651.0,"[1000, 486, 395, 304, 140, 72, 53, 27, 0]"
3761,119.0,"[884, 884, 378, 304, 172, 149, 91, 89, 80, 27, 22, 21, 0]"
3762,1422.0,"[882, 408, 403, 351, 274, 212, 47, 27, 19, 16, 0, 0]"
3763,1098.0,"[486, 407, 373, 361, 335, 274, 265, 160, 40, 37, 30, 23, 16, 0]"
3764,541.0,"[882, 230, 155, 82, 40, 25, 20]"
3765,134.0,"[405, 111, 70, 23, 21, 0]"
3766,334.0,"[500, 364, 222, 155, 111, 61, 23, 0, 0]"
3767,358.0,"[614, 567, 354, 337, 149, 113, 80, 75, 62, 41, 31, 30, 25, 19, 16]"
3768,754.0,"[882, 334, 274, 233, 230, 209, 155, 123, 111, 93, 41, 31, 23, 0]"
3769,58.0,"[567, 486, 395, 274, 209, 100, 67, 43, 40, 23, 21]"
3770,590.0,"[882, 573, 405, 67, 27, 23, 21]"
3771,1453.0,"[884, 580, 395, 274, 230, 159, 116, 99, 80, 67, 35]"
3772,407.0,"[553, 405, 381, 257, 97, 61, 21, 0, 0]"
3773,371.0,"[882, 233, 230, 155, 91, 80, 67, 21, 20, 17]"
3774,262.0,"[882, 573, 340, 282, 274, 111, 104, 99, 97, 91, 40, 29, 23, 0]"
3775,693.0,"[882, 384, 304, 155, 111, 80, 72, 67, 21, 1]"
3776,287.0,"[274, 261, 186, 155, 80, 75, 67, 61, 23, 23, 21, 0]"
3777,141.0,"[405, 250, 242, 61, 1]"
3778,245.0,"[882, 692, 484, 403, 259, 250, 100, 66, 40, 27, 16, 0]"
3779,1010.0,"[373, 269, 242, 237, 203, 27, 0]"
3780,1750.0,"[484, 436, 405, 233, 57, 53, 35, 32, 21, 0]"
3781,219.0,"[387, 40, 21]"
3782,291.0,"[562, 405, 381, 288, 247, 94, 52, 48, 39, 21, 0]"
3783,714.0,"[882, 493, 373, 345, 242, 237, 109, 104, 67, 40, 23]"
3784,568.0,"[405, 375, 239, 83, 66, 46]"
3785,286.0,"[270, 250, 21]"
3786,262.0,"[405, 348, 21]"
3787,226.0,"[281, 263, 175, 97, 46, 21]"
3788,102.0,"[320, 213, 57]"
3789,957.0,"[575, 500, 405, 388, 335, 322, 288, 258, 250, 242, 97, 61, 21, 16, 13, 0, 0]"
3790,552.0,"[882, 720, 500, 494, 486, 431, 276, 274, 251, 250, 164, 115, 100, 93, 83, 61, 44, 40, 19, 18]"
3791,190.0,[387]
3792,222.0,"[334, 251, 111, 41, 36, 20, 16]"
3793,155.0,"[617, 508, 494, 405, 311, 162, 117, 81, 57, 32, 0]"
3794,178.0,"[884, 395, 352, 274, 93, 81, 67, 42, 40, 27, 21, 0]"
3795,434.0,"[882, 357, 212, 149, 147, 81, 40, 27, 23, 21, 16, 0]"
3796,1920.0,"[902, 882, 364, 362, 247, 116, 40, 25, 0, 0]"
3797,234.0,"[882, 486, 411, 274, 212, 23, 19, 0]"
3798,1344.0,"[884, 882, 691, 500, 486, 356, 316, 274, 238, 180, 93, 83, 40, 40, 27, 23, 16, 0]"
3799,747.0,"[720, 286, 276, 78, 21]"
3800,619.0,"[720, 276, 237, 236, 152, 105, 35]"
3801,122.0,"[857, 654, 405, 364, 340, 276, 242, 93, 48, 46, 0]"
3802,241.0,"[267, 110, 61, 53, 34, 21]"
3803,596.0,"[882, 562, 276, 274, 257, 82, 42, 18, 16]"
3804,100.0,"[882, 364, 362, 304, 97, 62, 16, 0, 0]"
3805,294.0,"[405, 361, 242, 236, 201]"
3806,450.0,"[882, 720, 431, 354, 276, 251, 100, 69, 40, 32, 21]"
3807,67.0,"[882, 494, 284, 157, 93, 82, 41, 40, 23, 16]"
3808,376.0,"[882, 720, 364, 97, 32]"
3809,663.0,"[562, 548, 405, 395, 362, 288, 281, 258, 242, 61, 0]"
3810,555.0,"[673, 628, 562, 562, 405, 395, 389, 381, 288, 281, 97, 48, 16, 0]"
3811,193.0,"[882, 310, 57, 40, 0]"
3812,215.0,"[562, 405, 364, 230, 97, 62]"
3813,756.0,"[575, 562, 405, 364, 288, 258, 242, 61, 48, 32, 21, 16, 0, 0]"
3814,362.0,"[691, 562, 405, 364, 288, 281, 242, 97, 0, 0]"
3815,602.0,"[431, 353, 280, 274, 265, 251, 97, 76, 40, 23, 18]"
3816,343.0,"[411, 405, 263, 241, 149, 100, 100, 97, 91, 67, 60, 40, 16]"
3817,1793.0,"[720, 364, 324, 104, 41, 40, 37, 17, 16, 16]"
3818,191.0,"[405, 320, 263, 138, 80, 52, 50, 32, 30, 21, 16]"
3819,316.0,"[405, 288, 247, 97, 61]"
3820,92.0,"[562, 413, 256, 242, 180, 89, 74, 72, 57, 36, 32]"
3821,50.0,"[341, 300, 274, 23, 21, 18, 0]"
3822,73.0,"[902, 500, 358, 351, 274, 212, 185, 40, 21, 18, 0, 0]"
3823,798.0,"[405, 341, 274, 259, 100, 40, 27, 18, 0]"
3824,3.0,"[720, 100, 0]"
3825,198.0,"[157, 97, 32, 28, 27]"
3826,49.0,"[882, 149, 115, 40, 23, 18, 0]"
3827,190.0,"[902, 405, 251, 237, 93, 72, 23, 19, 0]"
3828,40.0,"[882, 274, 251, 233, 93, 40]"
3829,211.0,"[625, 356, 300, 100, 99, 57, 47, 40, 30, 29, 0, 0]"
3830,267.0,"[575, 274, 192, 180, 146, 100, 93, 40, 31, 21, 18, 0]"
3831,466.0,"[692, 431, 405, 403, 388, 364, 362, 111, 62, 43, 27, 24, 21, 16, 0, 0]"
3832,193.0,"[882, 230, 180, 111, 109, 81, 74, 51, 46, 21, 18, 0]"
3833,80.0,"[882, 573, 274, 40, 23, 18, 18, 0]"
3834,1446.0,"[411, 405, 312, 270, 233, 98, 93, 61, 0]"
3835,396.0,"[882, 274, 261, 247, 202, 100, 40, 17]"
3836,326.0,"[882, 233, 100, 97, 91, 87, 57, 27, 13, 0]"
3837,443.0,"[882, 274, 236, 233, 40, 35, 18]"
3838,2715.0,"[720, 691, 405, 403, 364, 112, 48, 27, 0]"
3839,94.0,"[405, 231, 48, 32, 21, 18, 16, 16]"
3840,390.0,"[882, 575, 261, 66, 30, 19, 0]"
3841,1377.0,"[902, 882, 692, 351, 310, 274, 93, 83, 60, 48, 27, 0, 0]"
3842,311.0,"[882, 691, 356, 274, 131, 36, 18]"
3843,157.0,"[882, 345, 100, 19, 0]"
3844,1013.0,"[882, 350, 274, 40, 36, 20, 19]"
